# Q2	x	y	z	pT	obs	target	hadron	value	error
2.4936E+00	2.1440E-01	5.6363E-01	4.7495E-01	2.9540E-01	AUTcollins	neutron	pi-	7.1555E-02	6.0122E-03
2.7363E+00	2.5094E-01	5.2945E-01	4.7666E-01	2.9088E-01	AUTcollins	neutron	pi-	8.1038E-02	8.4226E-03
2.1685E+00	1.5719E-01	6.7075E-01	4.7399E-01	4.9109E-01	AUTcollins	neutron	pi-	6.3710E-02	5.3232E-03
2.3836E+00	1.9560E-01	5.9144E-01	4.7460E-01	4.8605E-01	AUTcollins	neutron	pi-	9.2262E-02	8.9121E-03
2.6817E+00	2.4147E-01	5.3967E-01	4.7645E-01	4.8786E-01	AUTcollins	neutron	pi-	1.1552E-01	1.8407E-02
2.3174E+00	1.8380E-01	6.1970E-01	4.7489E-01	6.8405E-01	AUTcollins	neutron	pi-	9.5604E-02	8.7049E-03
2.7828E+00	2.6253E-01	5.1425E-01	4.7813E-01	6.8560E-01	AUTcollins	neutron	pi-	1.4284E-01	2.2988E-02
2.3588E+00	1.9088E-01	6.0886E-01	4.7564E-01	9.0931E-01	AUTcollins	neutron	pi-	9.8804E-02	8.1893E-03
2.2990E+00	2.0238E-01	5.5418E-01	5.2368E-01	1.3212E-01	AUTcollins	neutron	pi-	3.0158E-02	3.3958E-03
2.6344E+00	2.6093E-01	4.9055E-01	5.2546E-01	1.2585E-01	AUTcollins	neutron	pi-	3.6320E-02	4.1636E-03
2.1958E+00	1.6810E-01	6.3598E-01	5.2338E-01	3.0967E-01	AUTcollins	neutron	pi-	4.8449E-02	4.2897E-03
2.3719E+00	2.0482E-01	5.6165E-01	5.2372E-01	2.9876E-01	AUTcollins	neutron	pi-	6.4365E-02	5.4274E-03
2.5892E+00	2.4551E-01	5.1234E-01	5.2510E-01	2.9257E-01	AUTcollins	neutron	pi-	7.5930E-02	6.7747E-03
2.8426E+00	3.0305E-01	4.5479E-01	5.2884E-01	2.9053E-01	AUTcollins	neutron	pi-	8.4965E-02	1.1476E-02
2.1963E+00	1.6295E-01	6.5606E-01	5.2388E-01	4.9317E-01	AUTcollins	neutron	pi-	6.3729E-02	5.3008E-03
2.4400E+00	2.1129E-01	5.6142E-01	5.2449E-01	4.8763E-01	AUTcollins	neutron	pi-	9.5830E-02	9.2770E-03
2.6898E+00	2.6858E-01	4.8663E-01	5.2623E-01	4.8931E-01	AUTcollins	neutron	pi-	1.2057E-01	1.7696E-02
2.3237E+00	1.8983E-01	6.0481E-01	5.2468E-01	6.8474E-01	AUTcollins	neutron	pi-	9.5844E-02	8.7322E-03
2.7497E+00	2.8142E-01	4.7414E-01	5.2669E-01	6.8409E-01	AUTcollins	neutron	pi-	1.4526E-01	2.6233E-02
2.3438E+00	1.9150E-01	6.0428E-01	5.2452E-01	9.2238E-01	AUTcollins	neutron	pi-	9.7137E-02	7.9451E-03
2.3404E+00	2.1569E-01	5.3074E-01	5.7356E-01	1.3057E-01	AUTcollins	neutron	pi-	2.9901E-02	3.3714E-03
2.6539E+00	2.8357E-01	4.5472E-01	5.7487E-01	1.2585E-01	AUTcollins	neutron	pi-	3.5868E-02	4.9822E-03
2.2334E+00	1.7749E-01	6.1366E-01	5.7342E-01	3.0855E-01	AUTcollins	neutron	pi-	4.9525E-02	4.3443E-03
2.4487E+00	2.2658E-01	5.2498E-01	5.7390E-01	2.9615E-01	AUTcollins	neutron	pi-	6.7240E-02	5.7353E-03
2.6473E+00	2.8427E-01	4.5289E-01	5.7560E-01	2.9214E-01	AUTcollins	neutron	pi-	7.9495E-02	7.0258E-03
2.2346E+00	1.7103E-01	6.3718E-01	5.7385E-01	4.9428E-01	AUTcollins	neutron	pi-	6.5726E-02	5.4099E-03
2.5208E+00	2.4204E-01	5.1052E-01	5.7455E-01	4.8913E-01	AUTcollins	neutron	pi-	1.0580E-01	9.9078E-03
