# Q2	x	y	z	pT	obs	target	hadron	value	error
2.3003E+00	1.3758E-01	5.9939E-02	5.2533E-01	8.8696E-01	AUTcollins	proton	pi+	9.0706E-02	7.0248E-03
3.4519E+00	2.2179E-02	5.7046E-01	5.2419E-01	8.8674E-01	AUTcollins	proton	pi+	3.2796E-02	6.4762E-03
4.1366E+00	3.5436E-02	4.1936E-01	5.2403E-01	8.8704E-01	AUTcollins	proton	pi+	4.5533E-02	6.5319E-03
4.6770E+00	5.0294E-02	3.3406E-01	5.2416E-01	8.8641E-01	AUTcollins	proton	pi+	5.7292E-02	5.5821E-03
5.1872E+00	7.1568E-02	2.6056E-01	5.2441E-01	8.8573E-01	AUTcollins	proton	pi+	7.0300E-02	4.8078E-03
5.7727E+00	1.0154E-01	2.0417E-01	5.2467E-01	8.8466E-01	AUTcollins	proton	pi+	8.2474E-02	4.3321E-03
6.2530E+00	1.4497E-01	1.5544E-01	5.2417E-01	8.8510E-01	AUTcollins	proton	pi+	9.0522E-02	3.9734E-03
6.8502E+00	2.0198E-01	1.2112E-01	5.2398E-01	8.8918E-01	AUTcollins	proton	pi+	8.9459E-02	3.9822E-03
9.1068E+00	2.8857E-01	1.1304E-01	5.2374E-01	8.8525E-01	AUTcollins	proton	pi+	7.3699E-02	5.0623E-03
1.1660E+01	4.0520E-01	1.0316E-01	5.2406E-01	8.8541E-01	AUTcollins	proton	pi+	4.5748E-02	7.3026E-03
2.0757E+01	9.5695E-01	7.7530E-02	5.3232E-01	9.5491E-01	AUTcollins	proton	pi+	1.9016E-06	1.4042E-03
1.4434E+00	1.0619E-02	5.0237E-01	6.2399E-01	1.3249E-01	AUTcollins	proton	pi+	4.9540E-03	7.8314E-03
1.7704E+00	1.7453E-02	3.6391E-01	6.2378E-01	1.3600E-01	AUTcollins	proton	pi+	7.2201E-03	7.8931E-03
2.0817E+00	2.4870E-02	3.0058E-01	6.2293E-01	1.3200E-01	AUTcollins	proton	pi+	8.9396E-03	6.7008E-03
2.4304E+00	3.5364E-02	2.4666E-01	6.2304E-01	1.3439E-01	AUTcollins	proton	pi+	1.1494E-02	5.7915E-03
2.7939E+00	4.9967E-02	2.0026E-01	6.2358E-01	1.3238E-01	AUTcollins	proton	pi+	1.4052E-02	4.9483E-03
