# Q2	x	y	z	pT	obs	target	hadron	value	error
1.2865E+00	9.3296E-02	6.6821E-01	4.7378E-01	4.9613E-01	AUTcollins	neutron	pi-	-7.3325E-03	2.1736E-03
1.3956E+00	1.0401E-01	6.5019E-01	4.7392E-01	4.9357E-01	AUTcollins	neutron	pi-	-6.6375E-03	2.2288E-03
1.5202E+00	1.1663E-01	6.3167E-01	4.7403E-01	4.9174E-01	AUTcollins	neutron	pi-	-5.6624E-03	2.3492E-03
1.6346E+00	1.3262E-01	5.9779E-01	4.7414E-01	4.8940E-01	AUTcollins	neutron	pi-	-4.2136E-03	2.7001E-03
1.6927E+00	1.6176E-01	5.0987E-01	4.7423E-01	4.8797E-01	AUTcollins	neutron	pi-	-1.4446E-03	5.4415E-03
1.7777E+00	2.2573E-01	3.8580E-01	4.7394E-01	4.8834E-01	AUTcollins	neutron	pi-	3.3110E-03	6.4694E-03
1.1070E+00	6.9090E-02	7.7905E-01	4.7376E-01	6.9276E-01	AUTcollins	neutron	pi-	-1.1126E-02	2.2671E-03
1.2447E+00	8.5307E-02	7.0751E-01	4.7424E-01	6.8760E-01	AUTcollins	neutron	pi-	-1.0137E-02	2.4107E-03
1.4298E+00	1.0378E-01	6.6820E-01	4.7430E-01	6.8605E-01	AUTcollins	neutron	pi-	-8.6893E-03	2.5614E-03
1.6197E+00	1.3423E-01	5.8875E-01	4.7429E-01	6.8663E-01	AUTcollins	neutron	pi-	-5.2244E-03	2.6518E-03
1.7316E+00	1.9465E-01	4.3601E-01	4.7373E-01	6.8653E-01	AUTcollins	neutron	pi-	1.6629E-03	4.5761E-03
1.2352E+00	8.2065E-02	7.3815E-01	4.7541E-01	8.7555E-01	AUTcollins	neutron	pi-	-1.2024E-02	2.2124E-03
1.6346E+00	1.4074E-01	5.7486E-01	4.7536E-01	8.7290E-01	AUTcollins	neutron	pi-	-5.0211E-03	3.1758E-03
1.4760E+00	1.3776E-01	5.2338E-01	5.2338E-01	1.3885E-01	AUTcollins	neutron	pi-	-3.7037E-04	2.0461E-03
1.7398E+00	2.0590E-01	4.1507E-01	5.2369E-01	1.2594E-01	AUTcollins	neutron	pi-	1.3474E-03	2.1640E-03
1.1824E+00	8.9187E-02	6.4453E-01	5.2290E-01	3.2659E-01	AUTcollins	neutron	pi-	-3.9900E-03	2.2686E-03
1.3909E+00	1.1217E-01	6.0120E-01	5.2334E-01	3.1449E-01	AUTcollins	neutron	pi-	-2.6073E-03	2.0517E-03
1.5444E+00	1.3207E-01	5.6703E-01	5.2359E-01	3.0691E-01	AUTcollins	neutron	pi-	-1.2701E-03	2.0567E-03
1.6562E+00	1.5553E-01	5.1680E-01	5.2382E-01	2.9854E-01	AUTcollins	neutron	pi-	3.0439E-04	2.3252E-03
1.7514E+00	2.0447E-01	4.2028E-01	5.2406E-01	2.9130E-01	AUTcollins	neutron	pi-	2.9797E-03	3.2481E-03
1.8581E+00	2.7929E-01	3.2251E-01	5.2397E-01	2.9132E-01	AUTcollins	neutron	pi-	5.1314E-03	9.7121E-03
1.1216E+00	7.4244E-02	7.3511E-01	5.2311E-01	5.0985E-01	AUTcollins	neutron	pi-	-7.1653E-03	2.1374E-03
1.2420E+00	9.0127E-02	6.6796E-01	5.2366E-01	5.0047E-01	AUTcollins	neutron	pi-	-5.8933E-03	2.0697E-03
1.3841E+00	1.0445E-01	6.4222E-01	5.2381E-01	4.9616E-01	AUTcollins	neutron	pi-	-4.7148E-03	2.1154E-03
1.5441E+00	1.2127E-01	6.1720E-01	5.2396E-01	4.9323E-01	AUTcollins	neutron	pi-	-3.1135E-03	2.2481E-03
1.6659E+00	1.4556E-01	5.5637E-01	5.2415E-01	4.8911E-01	AUTcollins	neutron	pi-	-5.6079E-04	3.1210E-03
1.7478E+00	2.0296E-01	4.2426E-01	5.2403E-01	4.8816E-01	AUTcollins	neutron	pi-	4.6041E-03	5.9759E-03
1.1278E+00	7.2479E-02	7.5767E-01	5.2384E-01	6.9351E-01	AUTcollins	neutron	pi-	-9.1940E-03	2.1728E-03
1.3144E+00	9.3135E-02	6.8445E-01	5.2428E-01	6.8794E-01	AUTcollins	neutron	pi-	-7.3078E-03	2.4003E-03
1.5640E+00	1.2050E-01	6.3102E-01	5.2438E-01	6.8606E-01	AUTcollins	neutron	pi-	-4.0902E-03	2.8743E-03
1.7031E+00	1.7407E-01	4.8202E-01	5.2399E-01	6.8548E-01	AUTcollins	neutron	pi-	2.8835E-03	4.1510E-03
1.2244E+00	8.1562E-02	7.3536E-01	5.2467E-01	8.8246E-01	AUTcollins	neutron	pi-	-9.6696E-03	2.2182E-03
1.6086E+00	1.3721E-01	5.7937E-01	5.2453E-01	8.7982E-01	AUTcollins	neutron	pi-	-2.0306E-03	2.6866E-03
1.3561E+00	9.5545E-02	7.0857E-01	5.2648E-01	1.0859E+00	AUTcollins	neutron	pi-	-8.4672E-03	3.2743E-03
1.5459E+00	1.5288E-01	4.9671E-01	5.7346E-01	1.3451E-01	AUTcollins	neutron	pi-	1.0824E-03	2.0339E-03
1.7822E+00	2.2561E-01	3.8579E-01	5.7354E-01	1.2745E-01	AUTcollins	neutron	pi-	2.7448E-03	3.1996E-03
1.2402E+00	9.7113E-02	6.2130E-01	5.7308E-01	3.2349E-01	AUTcollins	neutron	pi-	-1.7848E-03	2.1605E-03
1.5062E+00	1.2857E-01	5.6847E-01	5.7352E-01	3.0991E-01	AUTcollins	neutron	pi-	5.4835E-04	2.0114E-03
1.6682E+00	1.6219E-01	5.0027E-01	5.7384E-01	2.9840E-01	AUTcollins	neutron	pi-	2.9537E-03	2.3549E-03
1.7769E+00	2.2450E-01	3.8811E-01	5.7368E-01	2.9053E-01	AUTcollins	neutron	pi-	6.0512E-03	3.2160E-03
1.1488E+00	7.9450E-02	7.0421E-01	5.7320E-01	5.1014E-01	AUTcollins	neutron	pi-	-4.5314E-03	2.0759E-03
1.3339E+00	1.0072E-01	6.4222E-01	5.7370E-01	4.9992E-01	AUTcollins	neutron	pi-	-2.3449E-03	2.0018E-03
1.5365E+00	1.2276E-01	6.0704E-01	5.7389E-01	4.9481E-01	AUTcollins	neutron	pi-	1.1240E-04	2.1491E-03
1.6885E+00	1.6049E-01	5.1536E-01	5.7408E-01	4.9013E-01	AUTcollins	neutron	pi-	4.3856E-03	3.5548E-03
