idx	Nuv	auv	buv	Ndv	adv	bdv	Nub	Ndb	M1
3875	1.8827E-01	5.9155E-01	5.3779E+00	-4.5080E-01	3.1828E+00	2.5000E+01	4.6724E-02	-1.2653E-01	1.7462E+00
3876	1.7635E-01	1.8526E-01	1.2884E+00	-4.5481E-01	1.6690E+00	9.8102E+00	3.9248E-02	-1.0844E-01	1.3050E+00
3877	2.0373E-01	1.9760E-01	2.3009E+00	-4.8107E-01	1.6154E+00	8.9485E+00	5.3518E-02	-1.4815E-01	1.9442E+00
3878	1.8192E-01	5.8418E-01	5.2027E+00	-3.9933E-01	1.9269E+00	1.3834E+01	6.5177E-02	-1.3270E-01	1.5001E+00
3879	1.6862E-01	3.2037E-01	3.2528E+00	-3.5304E-01	1.8205E+00	1.2322E+01	7.5628E-02	-1.4676E-01	9.9773E-01
3880	1.6900E-01	3.9884E-01	4.4641E+00	-4.4608E-01	2.1686E+00	1.2880E+01	7.6933E-02	-1.4742E-01	1.2927E+00
3881	1.9578E-01	2.9547E-01	1.9072E+00	-4.7865E-01	2.5949E+00	1.5552E+01	5.7793E-02	-1.6210E-01	8.4148E-01
3882	1.9917E-01	1.7878E+00	1.1530E+01	-5.1495E-01	4.0378E+00	2.5000E+01	6.9650E-02	-1.2148E-01	1.6440E+00
3883	1.6812E-01	8.3343E-01	8.3820E+00	-3.6612E-01	2.9845E+00	2.5000E+01	8.4240E-02	-1.5972E-01	9.6034E-01
3884	1.6728E-01	3.2875E-02	7.0114E-01	-4.0514E-01	9.6132E-01	3.1923E+00	6.7841E-02	-1.3649E-01	7.8308E-01
3885	1.6359E-01	7.2014E-01	4.8387E+00	-3.6253E-01	3.6986E+00	2.5000E+01	5.4545E-02	-1.3643E-01	1.1030E+00
3886	1.7989E-01	5.5543E-02	1.7016E+00	-4.3073E-01	2.0784E+00	1.3266E+01	7.5903E-02	-1.7568E-01	1.5113E+00
3887	1.7445E-01	6.2774E-01	3.7411E+00	-4.7463E-01	2.6520E+00	1.4227E+01	6.6385E-02	-1.4942E-01	1.3583E+00
3888	1.8535E-01	7.7939E-01	7.8848E+00	-3.7714E-01	3.1420E+00	2.5000E+01	1.9728E-02	-1.0573E-01	1.4119E+00
3889	1.9310E-01	9.4097E-01	5.7688E+00	-5.0016E-01	2.6239E+00	1.6703E+01	5.3887E-02	-1.1256E-01	1.4992E+00
3890	1.7177E-01	5.1245E-01	4.7219E+00	-3.6187E-01	1.9452E+00	1.3463E+01	6.3228E-02	-1.2623E-01	1.0248E+00
3891	2.2943E-01	9.8235E-01	7.3748E+00	-5.0375E-01	2.8408E+00	2.1940E+01	6.4027E-02	-1.5436E-01	2.2104E+00
3892	1.8097E-01	6.4597E-01	5.5017E+00	-4.8243E-01	3.0601E+00	2.5000E+01	7.2956E-02	-1.3747E-01	1.5559E+00
3893	1.6900E-01	1.8033E-01	3.3011E+00	-3.2392E-01	1.6929E+00	1.2707E+01	6.4769E-02	-1.3860E-01	1.2765E+00
3894	2.1449E-01	1.2214E+00	9.9583E+00	-6.0534E-01	3.3458E+00	2.5000E+01	1.1121E-01	-1.7782E-01	2.0457E+00
3895	1.6941E-01	5.6292E-01	4.7811E+00	-3.9382E-01	3.0333E+00	2.4027E+01	7.6493E-02	-1.5182E-01	1.3080E+00
3896	2.0186E-01	9.0037E-01	7.6222E+00	-4.3792E-01	3.2228E+00	2.5000E+01	6.4958E-02	-1.4553E-01	1.9577E+00
3897	1.8282E-01	2.0343E-01	2.6218E+00	-4.0129E-01	1.5669E+00	8.4614E+00	5.3858E-02	-1.3334E-01	1.1585E+00
3898	1.9238E-01	5.0728E-01	5.0735E+00	-4.3550E-01	1.5444E+00	7.5899E+00	3.9452E-02	-1.3071E-01	1.0828E+00
3899	1.7151E-01	8.2094E-01	7.9704E+00	-4.2715E-01	2.5212E+00	1.8253E+01	7.5179E-02	-1.4915E-01	1.2608E+00
3900	1.8979E-01	1.1219E+00	7.5356E+00	-4.6084E-01	3.5500E+00	2.4927E+01	5.2456E-02	-1.1750E-01	1.5061E+00
3901	1.8692E-01	8.4700E-01	7.7279E+00	-5.0325E-01	3.4677E+00	2.5000E+01	6.2880E-02	-1.3822E-01	1.1959E+00
3902	1.8692E-01	1.5547E+00	1.1324E+01	-4.2927E-01	3.7328E+00	2.5000E+01	5.6977E-02	-1.1294E-01	1.5143E+00
3903	1.7799E-01	7.5048E-03	3.4247E-09	-4.1333E-01	1.0105E+00	4.4124E+00	8.3942E-02	-1.6062E-01	1.7971E+00
3904	1.7623E-01	6.7791E-01	5.6488E+00	-4.6913E-01	2.8925E+00	2.1343E+01	7.6696E-02	-1.4529E-01	1.1776E+00
3905	1.6161E-01	2.6693E-01	1.7114E+00	-4.0221E-01	1.7601E+00	9.4721E+00	7.8806E-02	-1.4844E-01	1.1705E+00
3906	1.7059E-01	1.0567E+00	8.9520E+00	-3.4008E-01	2.4335E+00	1.9938E+01	6.2861E-02	-1.1016E-01	8.6657E-01
3907	2.2264E-01	9.8626E-01	7.3085E+00	-5.0421E-01	2.9803E+00	2.0394E+01	4.6396E-02	-1.3089E-01	1.8558E+00
3908	1.5519E-01	2.5284E-01	2.1540E+00	-3.4114E-01	1.6764E+00	1.0055E+01	5.9774E-02	-1.3711E-01	1.4680E+00
3909	1.8895E-01	1.0108E+00	8.6891E+00	-4.7552E-01	2.9630E+00	2.2796E+01	5.8162E-02	-1.0613E-01	1.5693E+00
3910	2.5847E-01	6.7874E-01	5.9515E+00	-6.7509E-01	2.7999E+00	1.9461E+01	1.1625E-01	-2.2981E-01	3.0000E+00
3911	1.7375E-01	6.5989E-01	7.4304E+00	-4.5021E-01	3.1268E+00	2.5000E+01	8.3121E-02	-1.6195E-01	1.1052E+00
3912	1.9396E-01	7.6447E-01	5.4579E+00	-5.7152E-01	3.1826E+00	2.1191E+01	6.8161E-02	-1.2179E-01	1.5631E+00
3913	1.7149E-01	1.7795E-01	1.5120E+00	-4.7377E-01	2.2710E+00	1.3210E+01	6.4633E-02	-1.5857E-01	1.2929E+00
3914	1.9999E-01	5.9307E-01	4.8242E+00	-4.8597E-01	1.8197E+00	1.1886E+01	3.7085E-02	-1.0612E-01	1.6439E+00
3915	1.8796E-01	8.9925E-01	5.8140E+00	-5.5958E-01	2.3508E+00	1.2981E+01	7.6066E-02	-1.1622E-01	1.1179E+00
3916	1.6361E-01	5.1849E-01	5.5044E+00	-3.5360E-01	1.8027E+00	1.1688E+01	8.1885E-02	-1.4544E-01	1.4665E+00
3917	1.8696E-01	3.1639E-03	9.4999E-05	-5.9636E-01	1.3193E+00	4.4659E+00	7.1084E-02	-1.5704E-01	1.6823E+00
3918	2.0027E-01	9.8182E-01	9.9645E+00	-4.0049E-01	2.7885E+00	2.1523E+01	5.6876E-02	-1.4741E-01	7.5393E-01
3919	1.9265E-01	2.7703E-01	1.2430E+00	-5.2340E-01	2.4069E+00	1.3816E+01	6.8113E-02	-1.4402E-01	1.5642E+00
3920	1.7407E-01	2.4044E-01	2.2351E+00	-4.0090E-01	1.2262E+00	5.7087E+00	3.4613E-02	-1.0360E-01	1.2104E+00
3921	1.5748E-01	2.0823E-01	1.7864E+00	-3.7063E-01	1.3719E+00	5.6475E+00	4.9248E-02	-1.2246E-01	1.0389E+00
3922	2.4109E-01	4.2818E-01	2.3566E+00	-7.0690E-01	1.8177E+00	8.2166E+00	6.4774E-02	-1.3857E-01	2.1668E+00
3923	1.6860E-01	4.8419E-01	5.7865E+00	-4.3934E-01	3.1575E+00	2.5000E+01	7.3585E-02	-1.5850E-01	1.1656E+00
3924	1.8543E-01	6.1960E-02	1.8592E+00	-4.5165E-01	1.9848E+00	1.3329E+01	5.6243E-02	-1.3678E-01	9.9896E-01
3925	2.0739E-01	8.8715E-01	8.2910E+00	-4.1772E-01	3.2053E+00	2.5000E+01	2.3429E-02	-1.0655E-01	1.7253E+00
3926	1.7723E-01	2.0506E-01	2.9823E+00	-4.3668E-01	3.0083E+00	2.5000E+01	8.0522E-02	-1.6819E-01	1.1220E+00
3927	1.7217E-01	5.9241E-02	1.4919E+00	-3.3983E-01	9.4888E-01	4.8711E+00	4.2757E-02	-1.1061E-01	1.1405E+00
3928	2.0174E-01	1.3577E+00	8.8667E+00	-4.3155E-01	3.5007E+00	2.5000E+01	8.7006E-02	-1.4360E-01	1.5995E+00
3929	1.8202E-01	1.4560E-02	1.6890E+00	-3.4322E-01	1.6200E+00	1.2119E+01	5.5047E-02	-1.3259E-01	1.3486E+00
3930	1.7460E-01	2.6679E-01	3.4996E+00	-3.9894E-01	2.6844E+00	2.5000E+01	6.8196E-02	-1.4097E-01	1.3121E+00
3931	1.8492E-01	7.5221E-01	6.4529E+00	-3.6876E-01	2.9975E+00	2.3612E+01	6.1915E-02	-1.4714E-01	1.5543E+00
3932	1.7490E-01	4.1438E-01	4.1443E+00	-3.8675E-01	2.1457E+00	1.6786E+01	4.8185E-02	-1.0288E-01	1.3172E+00
3933	1.8000E-01	4.4085E-01	5.1456E+00	-4.6888E-01	2.3934E+00	1.7065E+01	7.0528E-02	-1.3637E-01	1.5722E+00
3934	1.7768E-01	1.6029E-01	2.5037E+00	-4.2615E-01	9.9802E-01	4.2702E+00	5.1460E-02	-1.2152E-01	1.0481E+00
3935	2.8070E-01	2.5489E-01	2.0272E+00	-7.3290E-01	6.3314E-01	1.2061E+00	6.4391E-02	-1.7173E-01	3.0000E+00
3936	2.1396E-01	1.5037E-11	1.6170E+00	-3.4816E-01	7.3063E-01	2.3772E+00	2.1965E-02	-1.2404E-01	1.2019E+00
3937	2.1114E-01	2.0563E+00	1.5798E+01	-5.7478E-01	3.5732E+00	2.5000E+01	9.7127E-02	-1.4636E-01	1.8345E+00
3938	2.0596E-01	1.2051E+00	9.7257E+00	-4.7854E-01	3.2125E+00	2.2673E+01	5.9513E-02	-1.3009E-01	1.9301E+00
3939	2.2101E-01	9.2420E-01	6.5367E+00	-5.4390E-01	2.3090E+00	1.2289E+01	4.6300E-02	-1.2353E-01	2.1038E+00
3940	1.6130E-01	9.7021E-01	8.7007E+00	-4.2501E-01	3.5711E+00	2.5000E+01	5.1694E-02	-1.2679E-01	1.1983E+00
3941	1.8135E-01	2.6394E-01	2.3394E+00	-4.7919E-01	1.3349E+00	7.1179E+00	6.0488E-02	-1.2540E-01	1.3782E+00
3942	1.7752E-01	6.7589E-01	4.4860E+00	-4.7142E-01	2.8298E+00	1.8344E+01	7.3336E-02	-1.5107E-01	1.2286E+00
3943	1.7460E-01	1.0163E+00	7.9148E+00	-4.9160E-01	3.8642E+00	2.5000E+01	4.8256E-02	-1.1413E-01	1.0865E+00
3944	1.7600E-01	1.1173E+00	7.5929E+00	-5.4267E-01	3.0132E+00	1.8791E+01	1.0633E-01	-1.5849E-01	1.6849E+00
3945	1.9468E-01	7.6127E-01	6.9553E+00	-4.5148E-01	2.6224E+00	1.7509E+01	2.9210E-02	-1.1367E-01	1.7776E+00
3946	1.6589E-01	3.0323E-01	3.7139E+00	-4.1555E-01	3.3624E+00	2.5000E+01	7.5965E-02	-1.5610E-01	1.1500E+00
3947	1.9842E-01	8.9617E-01	6.3877E+00	-5.6838E-01	3.2834E+00	2.1763E+01	6.4988E-02	-1.3855E-01	1.7514E+00
3948	1.7405E-01	4.6225E-01	5.3166E+00	-4.0375E-01	1.6171E+00	1.1177E+01	7.2246E-02	-1.1554E-01	1.3544E+00
3949	1.8561E-01	5.7456E-01	4.7820E+00	-4.4380E-01	3.0473E+00	2.2287E+01	3.7128E-02	-1.1547E-01	1.2828E+00
3950	3.0025E-01	1.2433E+00	8.2332E+00	-7.7474E-01	2.5153E+00	1.6084E+01	8.3388E-02	-1.6762E-01	3.0000E+00
3951	1.8031E-01	5.5754E-01	6.1759E+00	-3.8797E-01	2.5507E+00	2.0345E+01	7.3813E-02	-1.6088E-01	8.5276E-01
3952	2.2130E-01	3.4542E-03	8.8143E-07	-6.4717E-01	1.7840E+00	7.7718E+00	7.0430E-02	-2.0799E-01	2.2715E+00
3953	1.8096E-01	9.7548E-02	6.4999E-01	-5.2339E-01	1.7499E+00	8.6588E+00	7.6861E-02	-1.5089E-01	1.6560E+00
3954	2.0370E-01	4.0916E-01	4.8479E+00	-4.4991E-01	1.9489E+00	1.4669E+01	4.6921E-02	-1.3725E-01	1.8290E+00
3955	1.6026E-01	7.2264E-01	7.5012E+00	-3.7488E-01	2.9832E+00	2.5000E+01	8.3641E-02	-1.4303E-01	9.9336E-01
3956	1.7897E-01	1.2181E+00	9.8403E+00	-4.5866E-01	3.4029E+00	2.5000E+01	6.2582E-02	-1.2250E-01	1.4567E+00
3957	1.6078E-01	3.1873E-01	4.7034E+00	-3.1595E-01	2.9969E+00	2.5000E+01	7.2379E-02	-1.6066E-01	9.7577E-01
3958	1.8449E-01	5.7514E-01	3.7275E+00	-5.2616E-01	2.6216E+00	1.6060E+01	5.6703E-02	-1.2077E-01	1.2311E+00
3959	1.7501E-01	8.9660E-01	6.3898E+00	-3.7040E-01	1.8997E+00	1.2101E+01	6.6394E-02	-1.1047E-01	1.1187E+00
3960	1.6530E-01	8.5149E-01	7.7586E+00	-4.2027E-01	2.6950E+00	2.1817E+01	7.4066E-02	-1.0666E-01	9.0210E-01
3961	1.8106E-01	1.9659E-01	3.4524E+00	-3.3671E-01	1.5592E+00	1.1810E+01	5.6534E-02	-1.4655E-01	1.3496E+00
3962	1.6847E-01	3.0509E-01	3.1896E+00	-3.9277E-01	1.3860E+00	7.7074E+00	3.3415E-02	-1.0079E-01	1.2302E+00
3963	1.7112E-01	1.4703E-01	2.1329E+00	-4.6660E-01	1.8594E+00	1.0649E+01	5.3958E-02	-1.2200E-01	1.3656E+00
3964	1.6373E-01	8.6231E-12	3.4252E-01	-3.7339E-01	1.5342E+00	7.8278E+00	6.0984E-02	-1.5076E-01	1.2383E+00
3965	1.8951E-01	3.8351E-01	3.4948E+00	-5.1445E-01	2.4293E+00	1.6140E+01	9.9971E-02	-1.9344E-01	7.5875E-01
3966	1.7105E-01	6.9965E-01	7.5359E+00	-4.0180E-01	2.9388E+00	2.5000E+01	6.2796E-02	-1.1127E-01	1.2456E+00
3967	1.9146E-01	8.3522E-01	4.9121E+00	-5.1226E-01	1.6053E+00	7.4035E+00	4.9243E-02	-1.1009E-01	1.4760E+00
3968	1.5799E-01	2.8515E-01	1.8398E+00	-3.8596E-01	2.1143E+00	1.1053E+01	8.9341E-02	-1.8485E-01	1.0795E+00
3969	1.8244E-01	7.3994E-01	5.7812E+00	-4.5592E-01	3.6216E+00	2.4415E+01	8.0789E-02	-1.6655E-01	8.8397E-01
3970	1.7593E-01	7.2343E-01	3.7719E+00	-5.1774E-01	1.8270E+00	8.4914E+00	7.5331E-02	-1.2357E-01	1.4021E+00
3971	1.7657E-01	1.0385E+00	8.8251E+00	-4.8502E-01	3.2312E+00	2.5000E+01	1.0343E-01	-1.6500E-01	1.3175E+00
3972	1.7538E-01	5.5829E-01	3.1779E+00	-4.3637E-01	1.6056E+00	7.0566E+00	5.5673E-02	-1.2637E-01	1.4187E+00
3973	2.4089E-01	9.3508E-01	4.8630E+00	-5.7818E-01	2.6787E+00	1.4409E+01	6.7602E-02	-1.3053E-01	2.1271E+00
3974	1.8179E-01	2.9403E-01	4.5940E+00	-3.6258E-01	2.4482E+00	2.1719E+01	5.2953E-02	-1.3168E-01	9.8668E-01
3975	1.6820E-01	1.7828E-01	2.9572E+00	-3.3739E-01	1.6561E+00	1.1025E+01	4.4687E-02	-1.4132E-01	1.2644E+00
3976	1.8119E-01	7.5223E-01	4.7894E+00	-4.1992E-01	2.6327E+00	1.5185E+01	6.0195E-02	-1.4092E-01	1.4961E+00
3977	2.0198E-01	1.2394E-11	8.3965E-01	-4.3731E-01	1.4263E+00	7.2336E+00	7.3853E-02	-1.7675E-01	1.6568E+00
3978	1.7225E-01	2.6734E-01	1.6975E+00	-4.4578E-01	1.9912E+00	1.2089E+01	5.7444E-02	-1.2328E-01	1.1668E+00
3979	1.9739E-01	5.0285E-01	3.7044E+00	-5.1720E-01	2.6175E+00	1.8464E+01	7.6646E-02	-1.3934E-01	1.6374E+00
3980	1.9667E-01	6.5975E-01	5.3082E+00	-5.4862E-01	1.9666E+00	8.5323E+00	3.8312E-02	-1.3725E-01	1.9044E+00
3981	1.8810E-01	5.6697E-01	3.2386E+00	-4.7224E-01	1.7489E+00	9.3371E+00	5.4013E-02	-1.0744E-01	1.4020E+00
3982	2.6235E-01	1.1841E-01	6.6885E-01	-7.0921E-01	1.4713E+00	6.1173E+00	6.9965E-02	-2.0657E-01	3.0000E+00
3983	1.7055E-01	3.2241E-01	3.6205E+00	-4.6448E-01	1.5099E+00	6.6599E+00	5.1671E-02	-1.1312E-01	1.2401E+00
3984	1.9092E-01	8.5155E-01	5.7182E+00	-4.4707E-01	2.1297E+00	1.3986E+01	4.4431E-02	-9.5074E-02	1.3613E+00
3985	1.9411E-01	6.0163E-01	6.7501E+00	-4.3114E-01	2.1694E+00	1.7707E+01	4.8562E-02	-1.1746E-01	1.3537E+00
3986	2.5997E-01	6.6542E-01	5.8137E+00	-5.5436E-01	2.1399E+00	1.3428E+01	8.0651E-02	-2.1042E-01	3.0000E+00
3987	1.6585E-01	2.6136E-01	2.5310E+00	-4.2252E-01	9.7754E-01	3.8211E+00	3.9709E-02	-8.9046E-02	1.2978E+00
3988	1.8958E-01	1.7064E-01	1.2312E+00	-4.4966E-01	1.3543E+00	6.8184E+00	6.1298E-02	-1.5100E-01	1.8438E+00
3989	2.2918E-01	1.2015E+00	1.0710E+01	-5.5633E-01	2.5385E+00	1.9201E+01	8.8443E-02	-1.3569E-01	6.6380E-01
3990	2.0570E-01	6.0874E-02	2.8256E+00	-3.5335E-01	2.6546E+00	2.5000E+01	6.4751E-02	-1.8032E-01	8.5408E-01
3991	1.8464E-01	5.1325E-01	4.5825E+00	-3.8204E-01	2.9029E+00	2.5000E+01	6.1568E-02	-1.3735E-01	1.7768E+00
3992	1.7202E-01	7.3555E-01	5.8108E+00	-5.0181E-01	2.6009E+00	1.6811E+01	7.0969E-02	-1.2301E-01	1.2844E+00
3993	2.7930E-01	5.9346E-01	4.4065E+00	-5.3652E-01	2.7512E+00	1.9932E+01	3.1349E-02	-1.4264E-01	3.0000E+00
3994	1.7121E-01	1.6679E-01	1.2170E+00	-4.4460E-01	1.9752E+00	1.2678E+01	6.6971E-02	-1.2495E-01	1.2021E+00
3995	2.4873E-01	1.3236E-01	8.6646E-06	-5.2973E-01	1.6934E+00	7.4255E+00	6.7051E-02	-1.3761E-01	1.7194E+00
3996	1.7867E-01	2.8971E-01	2.1378E+00	-4.4602E-01	1.9447E+00	1.0143E+01	4.7764E-02	-1.3763E-01	1.2647E+00
3997	1.7204E-01	4.6580E-01	6.0681E+00	-3.8232E-01	2.1108E+00	1.7953E+01	3.7439E-02	-1.1086E-01	1.3667E+00
3998	2.8361E-01	1.1602E+00	9.7749E+00	-6.7220E-01	3.0226E+00	2.3050E+01	1.2602E-01	-2.1064E-01	3.0000E+00
3999	1.5780E-01	3.9052E-12	1.4614E-09	-5.6758E-01	4.9787E-01	2.5753E-01	6.6492E-02	-1.2305E-01	1.0006E+00
4000	2.0320E-01	8.9082E-01	4.7604E+00	-5.1819E-01	1.9664E+00	9.5874E+00	5.1410E-02	-1.1309E-01	1.4210E+00
4001	1.6061E-01	2.2296E-12	8.3479E-11	-3.9166E-01	1.0710E+00	4.3380E+00	6.6120E-02	-1.4282E-01	1.3728E+00
4002	2.6107E-01	5.9612E-01	4.1219E+00	-6.7736E-01	3.5179E+00	2.5000E+01	1.0160E-01	-2.0998E-01	3.0000E+00
4003	1.7082E-01	9.0686E-01	7.3138E+00	-4.2934E-01	3.1355E+00	2.0031E+01	4.9463E-02	-1.2711E-01	1.2572E+00
4004	1.6397E-01	2.3038E-01	2.1100E+00	-3.6378E-01	2.1409E+00	1.4811E+01	4.3420E-02	-1.1882E-01	1.4140E+00
4005	2.9136E-01	7.9350E-01	4.6877E+00	-7.0911E-01	2.2100E+00	1.1520E+01	1.0205E-01	-2.1364E-01	3.0000E+00
4006	1.7120E-01	9.8973E-01	9.6952E+00	-3.7073E-01	2.8892E+00	2.5000E+01	7.5424E-02	-1.2899E-01	1.1710E+00
4007	1.7410E-01	8.3059E-01	7.5109E+00	-4.3583E-01	3.5774E+00	2.5000E+01	5.2880E-02	-1.3089E-01	1.1340E+00
4008	1.8753E-01	6.5959E-01	5.0681E+00	-4.7833E-01	3.2264E+00	2.5000E+01	8.1382E-02	-1.4846E-01	8.5040E-01
4009	1.7717E-01	6.0433E-01	6.9860E+00	-4.2376E-01	2.8614E+00	2.5000E+01	7.4931E-02	-1.5276E-01	1.0894E+00
4010	1.6142E-01	5.4565E-01	5.2241E+00	-3.9856E-01	2.1209E+00	1.1823E+01	6.8449E-02	-1.3703E-01	1.0826E+00
4011	1.7484E-01	7.8253E-01	5.3634E+00	-3.4578E-01	2.2822E+00	1.5323E+01	2.8629E-02	-8.7327E-02	1.1438E+00
4012	1.8102E-01	8.9459E-01	1.0637E+01	-4.1562E-01	2.9260E+00	2.5000E+01	6.9621E-02	-1.2909E-01	9.9106E-01
4013	1.5921E-01	5.6928E-01	4.0471E+00	-4.0108E-01	1.9165E+00	1.0334E+01	6.1233E-02	-1.3395E-01	9.8590E-01
4014	1.9220E-01	2.5013E-02	2.6375E+00	-3.5522E-01	3.0040E+00	2.5000E+01	8.7023E-02	-1.8385E-01	1.2611E+00
4015	1.8335E-01	2.5138E-01	3.4530E+00	-4.2447E-01	1.9342E+00	1.5047E+01	9.6314E-02	-1.6228E-01	8.5710E-01
4016	2.1873E-01	8.2521E-01	7.4301E+00	-6.0751E-01	2.3748E+00	1.4023E+01	7.1546E-02	-1.5912E-01	2.0762E+00
4017	2.5497E-01	1.0041E+00	6.6946E+00	-6.2276E-01	3.4899E+00	2.5000E+01	7.0368E-02	-1.5542E-01	2.5853E+00
4018	1.7434E-01	3.3734E-01	3.1133E+00	-3.7742E-01	1.7309E+00	1.2494E+01	4.6593E-02	-1.1061E-01	1.0926E+00
4019	1.8613E-01	6.7260E-01	5.7380E+00	-4.2162E-01	2.4002E+00	1.4843E+01	5.7539E-02	-1.3806E-01	8.9735E-01
4020	1.8484E-01	5.1162E-01	5.1313E+00	-4.1147E-01	2.2361E+00	1.6482E+01	5.4854E-02	-1.3086E-01	1.1584E+00
4021	1.6596E-01	2.1774E-01	2.3781E+00	-4.0981E-01	1.4581E+00	8.2176E+00	5.0361E-02	-1.2611E-01	1.3122E+00
4022	2.8955E-01	7.5327E-01	4.0044E+00	-8.6056E-01	1.9004E+00	6.5115E+00	1.0242E-01	-1.9761E-01	3.0000E+00
4023	2.7260E-01	1.2151E+00	9.1483E+00	-7.4320E-01	2.6925E+00	1.7201E+01	1.3001E-01	-2.2702E-01	3.0000E+00
4024	1.7366E-01	1.0624E+00	8.0063E+00	-5.3411E-01	3.9115E+00	2.5000E+01	7.2921E-02	-1.5125E-01	1.2434E+00
4025	2.0889E-01	4.0774E-01	2.4164E+00	-5.4452E-01	2.4219E+00	1.4059E+01	4.9463E-02	-1.3112E-01	1.7612E+00
4026	1.7473E-01	5.6733E-01	4.8373E+00	-3.8174E-01	1.9365E+00	1.1286E+01	5.7858E-02	-1.3993E-01	1.3767E+00
4027	1.9950E-01	6.7406E-01	3.7707E+00	-5.4157E-01	2.5354E+00	1.2943E+01	5.3151E-02	-1.3409E-01	1.5662E+00
4028	1.7501E-01	4.2789E-01	3.0315E+00	-4.4667E-01	1.7834E+00	8.6926E+00	4.2998E-02	-1.2272E-01	1.2256E+00
4029	1.8645E-01	2.2287E-01	2.1150E+00	-4.7391E-01	2.1834E+00	1.3266E+01	5.4439E-02	-1.3079E-01	1.0112E+00
4030	1.8971E-01	9.8050E-01	8.9466E+00	-3.9880E-01	3.0388E+00	2.5000E+01	7.5823E-02	-1.4196E-01	8.1850E-01
4031	1.8391E-01	3.7274E-01	3.7880E+00	-4.4887E-01	1.9497E+00	1.2678E+01	5.7704E-02	-1.2962E-01	1.7827E+00
4032	1.9259E-01	8.6984E-01	7.9164E+00	-5.3670E-01	3.2642E+00	2.3387E+01	7.3165E-02	-1.5375E-01	1.8394E+00
4033	2.3994E-01	1.3693E+00	8.4404E+00	-6.2911E-01	3.7702E+00	2.2688E+01	7.4031E-02	-1.5311E-01	2.1093E+00
4034	1.7333E-01	7.9567E-01	6.2861E+00	-4.4182E-01	1.8678E+00	1.0869E+01	5.5991E-02	-1.1609E-01	1.2594E+00
4035	1.8219E-01	6.6859E-01	6.4687E+00	-4.0954E-01	1.8940E+00	1.3069E+01	5.9340E-02	-1.0927E-01	1.4147E+00
4036	1.6941E-01	5.5058E-01	5.7821E+00	-3.3847E-01	2.1424E+00	1.7286E+01	5.9411E-02	-1.2183E-01	1.4184E+00
4037	1.7505E-01	5.7231E-01	4.6747E+00	-4.6857E-01	2.2007E+00	1.3546E+01	6.8070E-02	-1.3998E-01	9.0504E-01
4038	1.7324E-01	1.1356E+00	9.1199E+00	-3.8399E-01	2.9560E+00	2.2886E+01	5.8912E-02	-1.1515E-01	8.7083E-01
4039	1.8714E-01	1.7805E-01	4.7749E+00	-3.3221E-01	1.7857E+00	1.4616E+01	6.3039E-02	-1.3835E-01	9.9937E-01
4040	2.0023E-01	3.5763E-01	1.9368E+00	-4.8720E-01	1.4081E+00	7.1406E+00	4.5920E-02	-1.1631E-01	1.9376E+00
4041	2.2267E-01	2.3946E-01	2.8880E+00	-5.3809E-01	1.8059E+00	1.0921E+01	8.1646E-02	-2.0539E-01	2.0797E+00
4042	2.0758E-01	3.3635E-01	3.7893E+00	-4.2967E-01	2.3304E+00	1.6661E+01	4.6990E-02	-1.4098E-01	2.0087E+00
4043	2.3959E-01	6.8537E-01	5.5318E+00	-5.4225E-01	2.7683E+00	1.9851E+01	6.2897E-02	-1.6299E-01	2.4367E+00
4044	1.6967E-01	1.2923E+00	9.6267E+00	-3.5425E-01	3.2741E+00	2.3832E+01	6.9487E-02	-1.4902E-01	1.1547E+00
4045	2.1176E-01	1.2190E+00	8.2162E+00	-4.9974E-01	2.3643E+00	1.4509E+01	5.6330E-02	-1.1459E-01	2.0044E+00
4046	1.4952E-01	2.0509E-01	1.7401E+00	-3.8800E-01	2.1104E+00	1.1821E+01	7.5396E-02	-1.6422E-01	1.4735E+00
4047	1.6145E-01	3.3754E-01	3.5430E+00	-4.0620E-01	2.4586E+00	1.8064E+01	8.9207E-02	-1.5277E-01	1.1128E+00
4048	1.8911E-01	4.3316E-11	8.2645E-01	-3.7885E-01	1.9375E+00	1.3003E+01	4.1494E-02	-1.3511E-01	1.3030E+00
4049	1.7575E-01	3.1091E-01	2.2638E+00	-4.8381E-01	1.6190E+00	8.3739E+00	7.1821E-02	-1.3701E-01	1.0493E+00
4050	1.8724E-01	3.0441E-01	5.2843E+00	-3.7989E-01	2.2691E+00	2.3375E+01	4.8902E-02	-1.2137E-01	1.2088E+00
4051	1.8985E-01	6.4438E-01	5.6137E+00	-5.0167E-01	2.5485E+00	1.8901E+01	7.8932E-02	-1.4622E-01	1.4743E+00
4052	1.7600E-01	5.3255E-01	4.2640E+00	-4.6821E-01	2.6805E+00	1.8252E+01	8.6123E-02	-1.6245E-01	1.0151E+00
4053	1.6913E-01	7.3938E-01	6.5584E+00	-4.2022E-01	3.0054E+00	2.5000E+01	7.1233E-02	-1.2339E-01	1.0293E+00
4054	2.7461E-01	4.4558E-01	5.0722E+00	-6.8406E-01	1.7725E+00	1.2503E+01	5.5736E-02	-1.5548E-01	3.0000E+00
4055	1.6715E-01	9.8125E-01	7.8972E+00	-3.9568E-01	3.1154E+00	2.5000E+01	8.4676E-02	-1.3575E-01	9.8991E-01
