idx	Nuv	auv	buv	Ndv	adv	bdv	Nub	Ndb	M1
183	1.7424E-01	7.1466E-01	6.2091E+00	-4.1052E-01	2.2591E+00	1.5441E+01	5.3036E-02	-1.2491E-01	1.2700E+00
184	1.7279E-01	7.4187E-01	5.1203E+00	-4.1679E-01	2.3581E+00	1.5824E+01	6.8155E-02	-1.2892E-01	1.3376E+00
185	1.7659E-01	2.4519E-01	4.1338E+00	-4.0958E-01	2.3280E+00	1.5912E+01	4.1322E-02	-1.2614E-01	1.3020E+00
186	1.8105E-01	7.2302E-01	5.9205E+00	-4.2088E-01	2.3394E+00	1.5843E+01	5.9255E-02	-1.2423E-01	1.3774E+00
187	1.8073E-01	7.7151E-01	5.8238E+00	-4.1811E-01	2.3566E+00	1.5788E+01	5.9644E-02	-1.2310E-01	1.3248E+00
188	1.6313E-01	6.9634E-01	5.3003E+00	-4.1826E-01	2.3555E+00	1.5674E+01	6.3998E-02	-1.2661E-01	1.3484E+00
189	1.7108E-01	5.0219E-01	4.6277E+00	-4.1608E-01	2.3497E+00	1.5857E+01	6.9416E-02	-1.2936E-01	1.3152E+00
190	1.7246E-01	6.0750E-01	4.5441E+00	-4.1402E-01	2.3209E+00	1.5719E+01	5.9376E-02	-1.2686E-01	1.3160E+00
191	1.7454E-01	9.1649E-01	6.0923E+00	-4.1632E-01	2.3864E+00	1.6077E+01	6.8864E-02	-1.2559E-01	1.3184E+00
192	1.7588E-01	4.5948E-01	5.6761E+00	-4.1199E-01	2.4179E+00	1.6598E+01	6.0615E-02	-1.3138E-01	1.3527E+00
193	1.6040E-01	6.2852E-01	5.3177E+00	-4.1301E-01	2.5577E+00	1.7269E+01	6.4906E-02	-1.2845E-01	1.3353E+00
194	1.6667E-01	7.7222E-01	5.9139E+00	-4.1184E-01	2.3698E+00	1.6121E+01	6.8071E-02	-1.2693E-01	1.3237E+00
195	1.7970E-01	5.9545E-01	5.1078E+00	-4.1006E-01	2.2490E+00	1.5143E+01	5.9424E-02	-1.2741E-01	1.3232E+00
196	1.7117E-01	5.1583E-01	4.9553E+00	-4.1153E-01	2.3186E+00	1.5754E+01	5.6561E-02	-1.2996E-01	1.2928E+00
197	1.5589E-01	4.7489E-01	4.3491E+00	-4.0963E-01	2.2840E+00	1.5403E+01	6.7038E-02	-1.2842E-01	1.3674E+00
198	1.8466E-01	4.7992E-01	4.7803E+00	-4.1314E-01	2.2551E+00	1.5334E+01	4.0073E-02	-1.2183E-01	1.3347E+00
199	1.7299E-01	5.8920E-01	6.1579E+00	-4.1702E-01	2.4199E+00	1.6448E+01	5.9673E-02	-1.2998E-01	1.3037E+00
200	1.7170E-01	5.1186E-01	4.7768E+00	-4.1565E-01	2.3894E+00	1.6200E+01	6.4644E-02	-1.2973E-01	1.3413E+00
201	1.7207E-01	7.5712E-01	6.0351E+00	-4.1699E-01	2.3760E+00	1.6028E+01	6.9960E-02	-1.2616E-01	1.3392E+00
202	1.6965E-01	6.7822E-01	5.1493E+00	-4.1207E-01	2.3749E+00	1.5911E+01	6.9068E-02	-1.3021E-01	1.3659E+00
203	1.6915E-01	9.2258E-01	7.4735E+00	-4.1217E-01	2.3874E+00	1.6057E+01	6.8456E-02	-1.2918E-01	1.3571E+00
204	1.8548E-01	4.8073E-01	4.4334E+00	-4.1542E-01	2.3242E+00	1.5738E+01	5.7880E-02	-1.3058E-01	1.2530E+00
205	1.7035E-01	5.5383E-01	4.3745E+00	-4.1443E-01	2.3043E+00	1.5407E+01	6.7056E-02	-1.2748E-01	1.3404E+00
206	1.6950E-01	6.3239E-01	4.8751E+00	-4.1418E-01	2.3128E+00	1.5506E+01	5.9873E-02	-1.2692E-01	1.3443E+00
207	1.7738E-01	4.0605E-01	4.6327E+00	-4.1385E-01	2.3894E+00	1.6133E+01	5.8880E-02	-1.3267E-01	1.3673E+00
208	1.6982E-01	6.6444E-01	5.6488E+00	-4.0704E-01	2.3417E+00	1.5875E+01	5.8884E-02	-1.2923E-01	1.2981E+00
209	1.5419E-01	4.8664E-01	4.7817E+00	-4.0802E-01	2.3880E+00	1.6153E+01	6.1375E-02	-1.2913E-01	1.3092E+00
210	1.6861E-01	7.9463E-01	6.5572E+00	-4.1226E-01	2.3610E+00	1.5847E+01	6.5613E-02	-1.2796E-01	1.2880E+00
211	1.6546E-01	8.6801E-01	5.5160E+00	-4.1726E-01	2.4221E+00	1.6258E+01	8.6683E-02	-1.3210E-01	1.3437E+00
212	1.6873E-01	6.5231E-01	5.5364E+00	-4.1405E-01	2.2900E+00	1.5555E+01	6.7104E-02	-1.2500E-01	1.3227E+00
213	1.6311E-01	6.7103E-01	5.2102E+00	-4.1485E-01	2.3346E+00	1.5713E+01	6.8856E-02	-1.2640E-01	1.2924E+00
214	1.6536E-01	4.0139E-01	4.3284E+00	-4.1184E-01	2.2579E+00	1.5336E+01	6.3368E-02	-1.2717E-01	1.3519E+00
215	1.7275E-01	8.7657E-01	6.8813E+00	-4.1357E-01	2.3927E+00	1.6130E+01	6.5332E-02	-1.2761E-01	1.3091E+00
216	1.6000E-01	6.5583E-01	5.3048E+00	-4.1467E-01	2.4274E+00	1.6427E+01	6.0209E-02	-1.2595E-01	1.3357E+00
217	1.6821E-01	5.7030E-01	4.8776E+00	-4.1108E-01	2.3367E+00	1.5740E+01	5.2766E-02	-1.2663E-01	1.3110E+00
218	1.6398E-01	3.1080E-01	3.7628E+00	-4.1041E-01	2.3521E+00	1.5912E+01	5.6336E-02	-1.3138E-01	1.3521E+00
219	1.7854E-01	9.5450E-01	6.1721E+00	-4.1598E-01	2.3383E+00	1.5752E+01	8.1221E-02	-1.2898E-01	1.3150E+00
220	1.7867E-01	4.9954E-01	4.2917E+00	-4.1758E-01	2.4216E+00	1.6427E+01	5.7542E-02	-1.2939E-01	1.3121E+00
221	1.9281E-01	1.0247E+00	7.8798E+00	-4.2204E-01	2.4449E+00	1.6538E+01	6.8133E-02	-1.2969E-01	1.3176E+00
222	1.6159E-01	5.2670E-01	4.6387E+00	-4.1149E-01	2.3688E+00	1.6140E+01	6.8340E-02	-1.2532E-01	1.3106E+00
223	1.6563E-01	3.7625E-01	4.5890E+00	-4.0776E-01	2.3020E+00	1.5575E+01	5.3246E-02	-1.2881E-01	1.3090E+00
224	1.7763E-01	7.2882E-01	4.9664E+00	-4.1870E-01	2.3742E+00	1.5632E+01	7.1911E-02	-1.2964E-01	1.3099E+00
225	1.7403E-01	5.3886E-01	5.2890E+00	-4.1101E-01	2.2657E+00	1.5477E+01	5.4057E-02	-1.2620E-01	1.3292E+00
226	1.8142E-01	9.5925E-01	8.7136E+00	-4.2249E-01	2.3852E+00	1.6292E+01	5.7946E-02	-1.2421E-01	1.3427E+00
227	1.7113E-01	5.1060E-01	4.8945E+00	-4.1091E-01	2.3550E+00	1.6133E+01	5.5384E-02	-1.2635E-01	1.2810E+00
228	1.7586E-01	5.6876E-01	5.0900E+00	-4.1743E-01	2.3952E+00	1.5965E+01	4.0641E-02	-1.2580E-01	1.3025E+00
229	1.8033E-01	5.7897E-01	5.2879E+00	-4.1813E-01	2.4686E+00	1.6604E+01	4.8244E-02	-1.3065E-01	1.2876E+00
230	1.7425E-01	5.7803E-01	4.9570E+00	-4.1327E-01	2.3826E+00	1.6128E+01	5.5729E-02	-1.2624E-01	1.3337E+00
231	1.7309E-01	4.7045E-01	4.7317E+00	-4.1733E-01	2.3368E+00	1.5843E+01	5.5904E-02	-1.2397E-01	1.3675E+00
232	1.7004E-01	6.3365E-01	4.7462E+00	-4.1742E-01	2.3652E+00	1.5718E+01	6.5803E-02	-1.2632E-01	1.3322E+00
233	1.8142E-01	5.9376E-01	4.6173E+00	-4.1370E-01	2.3158E+00	1.5514E+01	6.8610E-02	-1.3171E-01	1.3084E+00
234	1.7598E-01	3.1233E-01	4.0066E+00	-4.1070E-01	2.3809E+00	1.6150E+01	5.5845E-02	-1.3380E-01	1.2716E+00
235	1.8258E-01	7.6354E-01	5.3113E+00	-4.2211E-01	2.3866E+00	1.5993E+01	6.2170E-02	-1.2740E-01	1.3501E+00
236	1.7150E-01	6.0826E-01	4.6910E+00	-4.1172E-01	2.3396E+00	1.5846E+01	6.4188E-02	-1.2939E-01	1.3111E+00
237	1.7166E-01	4.2337E-01	4.3428E+00	-4.1338E-01	2.3458E+00	1.5831E+01	4.6418E-02	-1.2713E-01	1.2824E+00
238	1.7235E-01	6.1039E-01	4.8488E+00	-4.1852E-01	2.4222E+00	1.6503E+01	6.5058E-02	-1.2985E-01	1.3039E+00
239	1.7070E-01	7.9660E-01	5.6809E+00	-4.1290E-01	2.3604E+00	1.5796E+01	7.1366E-02	-1.2832E-01	1.2979E+00
240	1.6808E-01	6.1751E-01	4.9149E+00	-4.1173E-01	2.3942E+00	1.5962E+01	6.9377E-02	-1.3256E-01	1.3154E+00
241	1.8281E-01	6.8311E-01	5.3555E+00	-4.1988E-01	2.3424E+00	1.5697E+01	4.8835E-02	-1.2592E-01	1.3986E+00
242	1.7111E-01	6.4879E-01	6.2662E+00	-4.0813E-01	2.3482E+00	1.5861E+01	5.6964E-02	-1.3047E-01	1.3548E+00
243	1.7531E-01	8.0246E-01	6.0393E+00	-4.1521E-01	2.3709E+00	1.5944E+01	5.3513E-02	-1.2635E-01	1.3261E+00
244	1.7730E-01	4.0432E-01	4.2423E+00	-4.1258E-01	2.3132E+00	1.5639E+01	4.8051E-02	-1.2758E-01	1.3327E+00
245	1.7922E-01	7.1285E-01	5.4793E+00	-4.1582E-01	2.2719E+00	1.5259E+01	5.7390E-02	-1.2665E-01	1.3070E+00
246	1.8124E-01	4.0071E-01	4.3138E+00	-4.1105E-01	2.3542E+00	1.6108E+01	4.9135E-02	-1.2703E-01	1.2860E+00
247	1.7705E-01	6.2792E-01	5.4420E+00	-4.1351E-01	2.3750E+00	1.5971E+01	6.0871E-02	-1.2904E-01	1.3479E+00
248	1.8442E-01	5.8647E-01	5.3792E+00	-4.1867E-01	2.3848E+00	1.6131E+01	5.5099E-02	-1.2847E-01	1.3876E+00
249	1.6756E-01	5.3726E-01	5.7801E+00	-4.1197E-01	2.3515E+00	1.6163E+01	5.5752E-02	-1.2566E-01	1.2773E+00
250	1.8052E-01	7.2801E-01	5.3535E+00	-4.1566E-01	2.3526E+00	1.5911E+01	6.0297E-02	-1.2636E-01	1.3439E+00
251	1.7581E-01	5.0923E-01	4.4236E+00	-4.1048E-01	2.2687E+00	1.5349E+01	4.7353E-02	-1.2511E-01	1.3717E+00
252	1.8286E-01	8.7192E-01	5.2534E+00	-4.1281E-01	2.3494E+00	1.5718E+01	7.4538E-02	-1.3090E-01	1.2937E+00
253	1.6203E-01	6.4428E-01	5.8380E+00	-4.1232E-01	2.3124E+00	1.6008E+01	6.8003E-02	-1.2741E-01	1.3004E+00
254	1.7281E-01	1.1386E+00	9.1552E+00	-4.1758E-01	2.5326E+00	1.7222E+01	6.2574E-02	-1.2436E-01	1.2448E+00
255	1.7719E-01	5.9822E-01	4.9977E+00	-4.1594E-01	2.3355E+00	1.5871E+01	5.0037E-02	-1.2743E-01	1.3528E+00
256	1.6152E-01	5.6177E-01	4.9285E+00	-4.0932E-01	2.4195E+00	1.6340E+01	6.7079E-02	-1.3173E-01	1.3274E+00
257	1.7297E-01	4.1514E-01	4.5685E+00	-4.0843E-01	2.3050E+00	1.5725E+01	5.1292E-02	-1.2623E-01	1.3109E+00
258	1.7333E-01	6.6641E-01	4.8747E+00	-4.1184E-01	2.3265E+00	1.5500E+01	7.1881E-02	-1.3055E-01	1.3166E+00
259	1.6789E-01	5.5200E-01	5.2076E+00	-4.1882E-01	2.4294E+00	1.6435E+01	5.6238E-02	-1.2748E-01	1.3386E+00
260	1.7452E-01	6.8855E-01	5.5783E+00	-4.1287E-01	2.4186E+00	1.6274E+01	5.2400E-02	-1.2886E-01	1.2956E+00
261	1.8056E-01	5.5109E-01	5.2434E+00	-4.1437E-01	2.2548E+00	1.5316E+01	4.9470E-02	-1.2596E-01	1.3168E+00
262	1.7295E-01	5.4859E-01	4.5900E+00	-4.1337E-01	2.3653E+00	1.5972E+01	4.7713E-02	-1.2631E-01	1.3011E+00
263	1.5870E-01	5.9149E-01	4.7543E+00	-4.1041E-01	2.3113E+00	1.5540E+01	7.7514E-02	-1.3309E-01	1.2665E+00
264	1.6993E-01	5.9153E-01	4.7560E+00	-4.1613E-01	2.4358E+00	1.6448E+01	6.1618E-02	-1.2909E-01	1.3141E+00
265	1.7504E-01	5.2520E-01	4.7878E+00	-4.1320E-01	2.3849E+00	1.6084E+01	6.4643E-02	-1.3176E-01	1.2598E+00
266	1.7582E-01	6.4505E-01	5.0866E+00	-4.1090E-01	2.2494E+00	1.5131E+01	6.4897E-02	-1.2641E-01	1.3545E+00
267	1.6538E-01	7.0112E-01	4.9542E+00	-4.1294E-01	2.3781E+00	1.6155E+01	7.5572E-02	-1.2576E-01	1.3178E+00
268	1.7951E-01	6.4426E-01	5.1045E+00	-4.2008E-01	2.3555E+00	1.5907E+01	5.5887E-02	-1.2465E-01	1.3032E+00
269	1.7321E-01	5.1675E-01	4.8048E+00	-4.1048E-01	2.3841E+00	1.6247E+01	4.8129E-02	-1.2827E-01	1.3271E+00
270	1.5710E-01	6.1823E-01	5.1774E+00	-4.1083E-01	2.4104E+00	1.6243E+01	6.2783E-02	-1.2560E-01	1.3318E+00
271	1.7301E-01	7.0556E-01	5.2298E+00	-4.0722E-01	2.2838E+00	1.5369E+01	6.4426E-02	-1.2675E-01	1.3179E+00
272	1.6371E-01	4.5198E-01	4.4733E+00	-4.0928E-01	2.3661E+00	1.6065E+01	6.2393E-02	-1.2993E-01	1.3178E+00
273	1.7450E-01	6.9527E-01	5.5665E+00	-4.1585E-01	2.3850E+00	1.5955E+01	5.6896E-02	-1.2743E-01	1.3421E+00
274	1.7382E-01	5.2450E-01	5.4935E+00	-4.1035E-01	2.3641E+00	1.5992E+01	5.6848E-02	-1.2902E-01	1.3188E+00
275	1.7456E-01	4.1910E-01	4.4050E+00	-4.1230E-01	2.2362E+00	1.5152E+01	5.8576E-02	-1.2851E-01	1.2808E+00
276	1.6556E-01	6.1605E-01	4.8736E+00	-4.1435E-01	2.3741E+00	1.6046E+01	7.0255E-02	-1.3126E-01	1.3396E+00
277	1.6505E-01	4.4974E-01	4.5439E+00	-4.0937E-01	2.2510E+00	1.5198E+01	7.3030E-02	-1.3001E-01	1.3225E+00
278	1.7044E-01	6.6925E-01	5.5333E+00	-4.2190E-01	2.4515E+00	1.6535E+01	6.6280E-02	-1.2661E-01	1.3565E+00
279	1.6301E-01	7.8377E-01	6.3282E+00	-4.0905E-01	2.2781E+00	1.5453E+01	7.6531E-02	-1.2723E-01	1.3048E+00
280	1.6987E-01	7.6371E-01	6.4465E+00	-4.1277E-01	2.3375E+00	1.5937E+01	7.2594E-02	-1.2798E-01	1.3090E+00
281	1.7839E-01	6.3935E-01	4.9640E+00	-4.1632E-01	2.3689E+00	1.5928E+01	5.6694E-02	-1.2646E-01	1.3011E+00
282	1.7942E-01	6.7870E-01	5.3716E+00	-4.1766E-01	2.3815E+00	1.6004E+01	6.8112E-02	-1.2868E-01	1.3093E+00
283	1.6565E-01	5.8970E-01	5.1165E+00	-4.1309E-01	2.3479E+00	1.5834E+01	6.5106E-02	-1.2888E-01	1.2998E+00
284	1.7424E-01	7.2943E-01	5.8534E+00	-4.1154E-01	2.3946E+00	1.6176E+01	6.1758E-02	-1.2877E-01	1.3192E+00
285	1.7178E-01	8.3491E-01	7.0800E+00	-4.1492E-01	2.4343E+00	1.6630E+01	6.2484E-02	-1.2705E-01	1.3718E+00
286	1.7083E-01	4.9564E-01	4.4053E+00	-4.1156E-01	2.3996E+00	1.6351E+01	6.5133E-02	-1.3035E-01	1.2923E+00
287	1.7512E-01	6.6617E-01	5.2138E+00	-4.1555E-01	2.3975E+00	1.6221E+01	6.6064E-02	-1.3291E-01	1.3991E+00
288	1.7603E-01	6.0745E-01	5.2237E+00	-4.1198E-01	2.2849E+00	1.5527E+01	5.6018E-02	-1.2517E-01	1.2878E+00
289	1.6341E-01	4.4602E-01	4.4078E+00	-4.0877E-01	2.3750E+00	1.6130E+01	6.1035E-02	-1.3085E-01	1.2608E+00
290	1.8222E-01	8.0866E-01	6.3725E+00	-4.1376E-01	2.4289E+00	1.6439E+01	6.2426E-02	-1.3115E-01	1.3506E+00
291	1.6775E-01	5.4632E-01	5.3968E+00	-4.1132E-01	2.3721E+00	1.6070E+01	5.7440E-02	-1.2794E-01	1.3007E+00
292	1.7059E-01	5.5715E-01	5.3825E+00	-4.1540E-01	2.3708E+00	1.5976E+01	6.2702E-02	-1.2807E-01	1.3342E+00
293	1.8533E-01	8.4452E-01	5.5985E+00	-4.2067E-01	2.3333E+00	1.5639E+01	7.0352E-02	-1.2680E-01	1.3434E+00
294	1.7017E-01	6.5423E-01	5.0109E+00	-4.1405E-01	2.3551E+00	1.5819E+01	7.3285E-02	-1.3005E-01	1.3269E+00
295	1.6853E-01	5.8533E-01	4.3678E+00	-4.1497E-01	2.3646E+00	1.5817E+01	6.6116E-02	-1.3171E-01	1.3282E+00
296	1.7663E-01	1.0926E+00	8.4017E+00	-4.1530E-01	2.3979E+00	1.6363E+01	8.6088E-02	-1.2982E-01	1.2653E+00
297	1.5664E-01	4.5606E-01	4.5414E+00	-4.0750E-01	2.3118E+00	1.5571E+01	7.0995E-02	-1.2928E-01	1.2844E+00
298	1.6962E-01	5.4322E-01	4.8436E+00	-4.1400E-01	2.3124E+00	1.5566E+01	6.2394E-02	-1.2730E-01	1.2733E+00
299	1.6885E-01	9.1196E-01	6.3296E+00	-4.1014E-01	2.2787E+00	1.5406E+01	8.5178E-02	-1.2826E-01	1.3087E+00
300	1.8133E-01	6.8156E-01	5.3544E+00	-4.1715E-01	2.3989E+00	1.6187E+01	5.9635E-02	-1.2646E-01	1.3314E+00
301	1.7818E-01	5.4539E-01	4.5637E+00	-4.1165E-01	2.3895E+00	1.6025E+01	6.3014E-02	-1.3151E-01	1.3088E+00
302	1.7495E-01	6.7945E-01	5.3400E+00	-4.1511E-01	2.4061E+00	1.6192E+01	5.4055E-02	-1.2608E-01	1.3285E+00
303	1.7199E-01	6.4119E-01	5.0727E+00	-4.1214E-01	2.4924E+00	1.6876E+01	5.3779E-02	-1.2982E-01	1.3066E+00
304	1.7550E-01	2.7060E-01	3.4553E+00	-4.0873E-01	2.2455E+00	1.5069E+01	6.3942E-02	-1.3342E-01	1.3308E+00
305	1.7922E-01	9.4281E-01	6.2132E+00	-4.1644E-01	2.4417E+00	1.6286E+01	7.1708E-02	-1.3163E-01	1.3424E+00
306	1.8077E-01	7.1922E-01	5.4212E+00	-4.1816E-01	2.4316E+00	1.6446E+01	6.6809E-02	-1.2765E-01	1.3543E+00
307	1.8088E-01	6.5553E-01	5.2239E+00	-4.1204E-01	2.2340E+00	1.5175E+01	5.4614E-02	-1.2448E-01	1.3220E+00
308	1.6975E-01	7.4804E-01	7.8367E+00	-4.1404E-01	2.4202E+00	1.6499E+01	6.0490E-02	-1.2886E-01	1.3032E+00
309	1.6235E-01	5.5228E-01	4.8759E+00	-4.1287E-01	2.3224E+00	1.5693E+01	6.0402E-02	-1.2337E-01	1.2881E+00
310	1.6745E-01	6.0576E-01	5.4529E+00	-4.1167E-01	2.3488E+00	1.5984E+01	6.3250E-02	-1.2843E-01	1.3306E+00
311	1.7696E-01	6.9912E-01	5.1743E+00	-4.1123E-01	2.3393E+00	1.5673E+01	7.1927E-02	-1.3123E-01	1.3080E+00
312	1.8003E-01	8.3992E-01	6.4038E+00	-4.1993E-01	2.4068E+00	1.6237E+01	6.0670E-02	-1.2782E-01	1.3515E+00
313	1.7631E-01	6.1827E-01	5.5539E+00	-4.1472E-01	2.3515E+00	1.6137E+01	5.6198E-02	-1.2298E-01	1.3434E+00
314	1.7097E-01	4.8977E-01	5.7080E+00	-4.1026E-01	2.3361E+00	1.5864E+01	5.5360E-02	-1.2578E-01	1.2964E+00
315	1.7234E-01	6.8674E-01	5.2410E+00	-4.2049E-01	2.3931E+00	1.6207E+01	7.0446E-02	-1.2846E-01	1.3299E+00
316	1.8133E-01	6.7469E-01	5.9360E+00	-4.1596E-01	2.2663E+00	1.5448E+01	5.0878E-02	-1.2119E-01	1.2779E+00
317	1.8345E-01	8.5805E-01	6.3891E+00	-4.1886E-01	2.2607E+00	1.5115E+01	6.1951E-02	-1.2394E-01	1.2771E+00
318	1.6818E-01	4.2232E-01	4.6454E+00	-4.1137E-01	2.2478E+00	1.5370E+01	4.9437E-02	-1.2411E-01	1.3291E+00
319	1.7224E-01	6.5248E-01	4.7383E+00	-4.1894E-01	2.3701E+00	1.5957E+01	6.6210E-02	-1.2705E-01	1.3411E+00
320	1.7661E-01	6.1868E-01	4.7879E+00	-4.1691E-01	2.3826E+00	1.5907E+01	5.1104E-02	-1.2509E-01	1.3357E+00
321	1.8158E-01	9.0114E-01	7.2347E+00	-4.1506E-01	2.3524E+00	1.5849E+01	6.2736E-02	-1.2965E-01	1.3635E+00
322	1.7067E-01	8.0176E-01	6.6004E+00	-4.1802E-01	2.3580E+00	1.5899E+01	5.8098E-02	-1.2592E-01	1.2746E+00
323	1.7830E-01	4.6522E-01	4.6315E+00	-4.1747E-01	2.4492E+00	1.6690E+01	5.7037E-02	-1.3000E-01	1.3577E+00
324	1.5545E-01	4.5406E-01	4.5883E+00	-4.0691E-01	2.3191E+00	1.5761E+01	6.5408E-02	-1.3042E-01	1.3203E+00
325	1.7867E-01	7.3198E-01	5.5612E+00	-4.1292E-01	2.3678E+00	1.5995E+01	6.5721E-02	-1.2886E-01	1.3513E+00
326	1.7778E-01	6.3763E-01	4.5989E+00	-4.1309E-01	2.3488E+00	1.5940E+01	6.6189E-02	-1.2878E-01	1.3328E+00
327	1.7510E-01	5.6672E-01	4.8792E+00	-4.1502E-01	2.3327E+00	1.5983E+01	5.0476E-02	-1.2315E-01	1.3376E+00
328	1.7607E-01	6.8165E-01	5.8420E+00	-4.1690E-01	2.4400E+00	1.6476E+01	5.2951E-02	-1.2658E-01	1.2955E+00
329	1.8224E-01	5.3536E-01	4.8774E+00	-4.1869E-01	2.4440E+00	1.6671E+01	5.2594E-02	-1.2591E-01	1.2647E+00
330	1.7112E-01	5.7455E-01	4.8791E+00	-4.1750E-01	2.4648E+00	1.6598E+01	6.3015E-02	-1.3110E-01	1.3154E+00
331	1.7742E-01	6.4603E-01	4.8741E+00	-4.1440E-01	2.2895E+00	1.5291E+01	5.8976E-02	-1.2623E-01	1.3639E+00
332	1.6239E-01	6.7910E-01	6.2822E+00	-4.1459E-01	2.3641E+00	1.6100E+01	6.1894E-02	-1.2454E-01	1.3121E+00
333	1.7225E-01	5.7982E-01	4.6266E+00	-4.1270E-01	2.1966E+00	1.4839E+01	7.0554E-02	-1.2858E-01	1.2888E+00
334	1.7483E-01	6.1008E-01	4.4339E+00	-4.1878E-01	2.3957E+00	1.6125E+01	5.2801E-02	-1.2684E-01	1.3366E+00
335	1.6167E-01	4.8982E-01	4.2171E+00	-4.1021E-01	2.3564E+00	1.5735E+01	7.2162E-02	-1.3546E-01	1.3124E+00
336	1.6666E-01	3.7068E-01	3.9006E+00	-4.1427E-01	2.4561E+00	1.6502E+01	5.9001E-02	-1.3015E-01	1.3533E+00
337	1.8551E-01	6.2633E-01	5.5590E+00	-4.1617E-01	2.3097E+00	1.5444E+01	3.9942E-02	-1.2404E-01	1.3220E+00
338	1.7061E-01	5.2755E-01	4.3869E+00	-4.2202E-01	2.4430E+00	1.6587E+01	5.4812E-02	-1.2775E-01	1.3551E+00
339	1.8316E-01	7.5136E-01	6.8587E+00	-4.1725E-01	2.3356E+00	1.5958E+01	5.2529E-02	-1.2201E-01	1.2855E+00
340	1.6399E-01	5.8173E-01	4.6349E+00	-4.1503E-01	2.3907E+00	1.6212E+01	6.9696E-02	-1.2757E-01	1.3466E+00
341	1.6648E-01	6.7800E-01	5.2123E+00	-4.1417E-01	2.4289E+00	1.6611E+01	5.8441E-02	-1.2559E-01	1.3211E+00
342	1.7142E-01	4.0001E-01	4.1248E+00	-4.1217E-01	2.2869E+00	1.5456E+01	6.7154E-02	-1.3066E-01	1.3876E+00
343	1.6641E-01	6.8263E-01	5.3041E+00	-4.1760E-01	2.4062E+00	1.6349E+01	6.4890E-02	-1.2560E-01	1.2673E+00
344	1.7975E-01	6.7904E-01	5.9696E+00	-4.2429E-01	2.3568E+00	1.5759E+01	5.4719E-02	-1.2268E-01	1.4075E+00
345	1.7866E-01	5.3315E-01	4.8582E+00	-4.1483E-01	2.2960E+00	1.5360E+01	6.3750E-02	-1.2964E-01	1.3037E+00
346	1.6767E-01	6.0962E-01	4.8858E+00	-4.1224E-01	2.2965E+00	1.5323E+01	7.2304E-02	-1.2954E-01	1.3476E+00
347	1.7436E-01	4.8139E-01	5.1556E+00	-4.1214E-01	2.4000E+00	1.6488E+01	4.6602E-02	-1.2705E-01	1.2883E+00
348	1.7311E-01	7.0150E-01	5.0376E+00	-4.1601E-01	2.2772E+00	1.5280E+01	7.8108E-02	-1.2860E-01	1.2643E+00
349	1.8777E-01	9.4809E-01	7.7842E+00	-4.1506E-01	2.4106E+00	1.6256E+01	5.5013E-02	-1.2807E-01	1.3020E+00
350	1.7953E-01	5.7121E-01	6.2367E+00	-4.1380E-01	2.3352E+00	1.6029E+01	5.1265E-02	-1.2490E-01	1.2487E+00
351	1.6254E-01	4.3771E-01	4.4701E+00	-4.1587E-01	2.3969E+00	1.6209E+01	5.9349E-02	-1.2881E-01	1.2963E+00
352	1.6092E-01	5.7078E-01	6.2398E+00	-4.0651E-01	2.3019E+00	1.5653E+01	6.5376E-02	-1.3040E-01	1.3210E+00
353	1.7287E-01	3.9695E-01	4.3201E+00	-4.1294E-01	2.3045E+00	1.5646E+01	5.1295E-02	-1.2547E-01	1.3512E+00
354	1.7225E-01	8.3302E-01	5.6074E+00	-4.1101E-01	2.3205E+00	1.5369E+01	6.3088E-02	-1.2675E-01	1.3565E+00
355	1.7867E-01	5.8751E-01	4.9746E+00	-4.1988E-01	2.2607E+00	1.5189E+01	5.8837E-02	-1.2360E-01	1.3510E+00
356	1.8037E-01	4.9212E-01	4.7146E+00	-4.1373E-01	2.3477E+00	1.5934E+01	5.5381E-02	-1.2947E-01	1.3536E+00
357	1.8011E-01	4.9521E-01	4.1907E+00	-4.1763E-01	2.4183E+00	1.6232E+01	6.0038E-02	-1.2923E-01	1.3028E+00
358	1.6865E-01	4.2619E-01	4.8512E+00	-4.0976E-01	2.3974E+00	1.6275E+01	3.3856E-02	-1.2500E-01	1.2666E+00
359	1.7810E-01	7.8252E-01	6.6663E+00	-4.1586E-01	2.3486E+00	1.6222E+01	6.3075E-02	-1.2493E-01	1.3347E+00
360	1.7902E-01	3.5102E-01	4.1890E+00	-4.1422E-01	2.3312E+00	1.5654E+01	3.8025E-02	-1.2281E-01	1.2892E+00
361	1.7970E-01	2.9725E-01	4.0554E+00	-4.1077E-01	2.3396E+00	1.5796E+01	4.2510E-02	-1.2656E-01	1.3246E+00
362	1.7280E-01	6.6026E-01	4.9677E+00	-4.1516E-01	2.3090E+00	1.5826E+01	5.6016E-02	-1.2383E-01	1.3349E+00
363	1.7913E-01	5.0859E-01	5.4330E+00	-4.1496E-01	2.4320E+00	1.6547E+01	4.8387E-02	-1.2839E-01	1.2910E+00
364	1.7778E-01	6.3047E-01	5.2691E+00	-4.1472E-01	2.3725E+00	1.6016E+01	5.8618E-02	-1.2584E-01	1.3307E+00
365	1.6981E-01	6.8011E-01	5.2297E+00	-4.1755E-01	2.3856E+00	1.6147E+01	7.0305E-02	-1.2563E-01	1.3191E+00
